"VEHICLE_ID","MODEL_ID","STARTED_TIME","FINISHED_TIME","CHARGELEVELSTART","CHARGELEVELEND","CHARGED","SERVICERENTAL"
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 07:13:28.724,2023-02-06 07:33:48.785,64,56,false,false
"6b09e23b1b8e95a670127e57b8580d98","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 07:28:54.096,2023-02-06 07:42:44.545,78,69,false,false
d7777da68b50ace0b909872d611db978,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 07:32:49.674,2023-02-06 07:43:36.096,24,21,false,false
"8434d49aa0baa7dad7a1df72defa440a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 09:16:32.823,2023-02-06 09:30:03.319,35,26,false,false
"80ccf8ddbd6c8eb8a6dd943f7837fb80","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 09:35:38.502,2023-02-06 09:39:52.095,55,51,false,false
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 07:22:00.444,2023-02-06 09:44:16.108,74,62,false,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 11:11:18.174,2023-02-06 11:32:10.313,33,21,true,false
"8bf2cf4a2196a436618aa24ac35af4b8","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 11:32:56.119,2023-02-06 11:34:41.186,,14,true,true
"6b09e23b1b8e95a670127e57b8580d98","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 13:17:14.578,2023-02-06 13:33:53.406,45,28,false,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 13:22:26.238,2023-02-06 13:38:11.213,21,14,false,false
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 13:30:19.645,2023-02-06 13:41:22.205,57,53,false,false
"0ef2ca2d596258de2677980732d313e3","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 14:45:51.474,2023-02-06 15:16:39.720,95,75,false,false
"3edacefb15e7dbd9c470616287fb15ed","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 13:48:07.526,2023-02-06 15:20:21.303,82,41,false,false
ad5a12e5c0e12dea3c435931a78fa540,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 15:06:54.852,2023-02-06 15:21:23.237,97,91,false,false
"83d029b4fee4280c9ba965b2a21edfd9","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 15:17:02.590,2023-02-06 15:21:58.321,95,100,true,false
"6b09e23b1b8e95a670127e57b8580d98","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 15:03:11.484,2023-02-06 15:25:00.110,27,23,false,false
"59de72ba2a06fd60b5b7a1cf8827198a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 15:17:56.521,2023-02-06 15:26:02.016,29,26,true,false
"0ef2ca2d596258de2677980732d313e3","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 17:28:15.395,2023-02-06 17:34:41.813,72,71,false,false
"1e3398251d2ef4394fdfd399bff97c56","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 17:12:02.947,2023-02-06 17:39:47.010,97,93,true,false
"3edacefb15e7dbd9c470616287fb15ed","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 17:32:35.438,2023-02-06 17:41:59.128,34,28,false,false
"0c5d1b8f3dbe2f559fd3b70a6a31a0ce","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 19:08:57.860,2023-02-06 19:31:20.981,100,95,true,false
"1e3398251d2ef4394fdfd399bff97c56","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 18:53:57.635,2023-02-06 19:38:38.106,86,72,false,false
b0021abffae86782e17f773e74fbe4a3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-06 21:14:56.254,2023-02-06 21:33:20.324,47,28,false,false
"8434d49aa0baa7dad7a1df72defa440a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 05:47:16.126,2023-02-02 06:01:23.238,41,29,false,false
"6fae9073359b122756c49851f24798d5","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 05:43:05.519,2023-02-02 06:04:48.771,68,58,false,false
"981fb8da358abde5fc063be80e011720","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 07:43:26.496,2023-02-02 07:56:28.784,94,84,false,false
"867d31a17ce4fbc72e3e3f224f717e79","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 07:25:44.402,2023-02-02 07:58:12.946,,67,false,true
"73f583278b1fb9f19621c240df5b31c5","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 07:51:14.251,2023-02-02 08:00:14.996,20,17,false,false
b25e0405b92f09d629d57b36cc03af8e,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 07:39:59.111,2023-02-02 08:00:28.207,32,20,true,false
"6b09e23b1b8e95a670127e57b8580d98","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 07:28:42.155,2023-02-02 08:01:50.119,36,15,false,false
"99a39a0fcec88de0c6c067adb64a3bb6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 07:55:17.653,2023-02-02 08:02:09.307,24,23,false,false
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 07:38:37.914,2023-02-02 08:03:55.308,,10,true,true
"6a40f9c6a146ffdfa0a820cde2662af8","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 10:13:04.417,2023-02-02 10:14:29.695,,3,true,true
"545e5c24d652895cb04d701b199ae6cf","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 10:02:30.357,2023-02-02 10:16:23.681,46,37,false,false
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 10:13:55.323,2023-02-02 10:19:36.808,98,100,false,false
d7777da68b50ace0b909872d611db978,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 10:14:06.306,2023-02-02 10:21:40.834,85,80,false,false
"60af77191a7c0571643488e52189428f","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 11:40:54.275,2023-02-02 12:23:01.571,70,61,false,false
"6b09e23b1b8e95a670127e57b8580d98","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 12:08:45.284,2023-02-02 12:30:04.054,,13,false,true
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 11:00:25.104,2023-02-02 12:35:15.786,99,91,false,false
"99a39a0fcec88de0c6c067adb64a3bb6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 12:29:04.469,2023-02-02 12:35:40.838,23,20,false,false
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 14:11:29.562,2023-02-02 14:28:03.213,92,85,false,false
"0c5d1b8f3dbe2f559fd3b70a6a31a0ce","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 14:21:10.524,2023-02-02 14:31:51.148,53,46,false,false
d7777da68b50ace0b909872d611db978,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 14:26:41.432,2023-02-02 14:32:45.480,78,75,false,false
ad5a12e5c0e12dea3c435931a78fa540,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 14:23:31.548,2023-02-02 14:32:50.240,24,21,true,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 14:27:39.956,2023-02-02 14:37:17.659,97,94,false,false
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 16:16:06.629,2023-02-02 16:28:39.629,76,68,false,false
"6b09e23b1b8e95a670127e57b8580d98","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 16:24:07.372,2023-02-02 16:36:11.137,96,91,false,false
"60af77191a7c0571643488e52189428f","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 19:07:33.652,2023-02-02 19:22:31.667,34,29,false,false
"0c5d1b8f3dbe2f559fd3b70a6a31a0ce","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 20:51:30.418,2023-02-02 21:10:48.571,89,84,false,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 21:05:52.489,2023-02-02 21:13:06.945,39,36,false,false
"5435abe93f9567f656340f9639ebe1df","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 21:06:46.062,2023-02-02 21:17:36.832,37,36,true,false
"60af77191a7c0571643488e52189428f","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-02 21:11:09.963,2023-02-02 21:21:21.791,26,21,false,false
d85d782906d7062168d02c28cdaca753,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 02:06:34.723,2023-02-12 02:13:30.717,,7,true,true
"6fae9073359b122756c49851f24798d5","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 03:16:54.817,2023-02-12 03:34:59.905,,8,true,true
"3dcaa2ca32c9a3b8cdc566b259f754f0","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 03:31:30.568,2023-02-12 03:45:13.218,,100,false,true
"6fae9073359b122756c49851f24798d5","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 07:20:38.966,2023-02-12 07:29:02.528,95,90,true,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 07:27:09.076,2023-02-12 07:31:23.971,90,89,false,false
"42ac25c2d95a476f0186fa454c3def84","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 09:23:19.668,2023-02-12 09:29:21.169,,14,true,true
"99a39a0fcec88de0c6c067adb64a3bb6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 11:19:25.986,2023-02-12 11:32:17.535,54,49,false,false
"981fb8da358abde5fc063be80e011720","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 13:07:56.773,2023-02-12 13:16:25.907,,100,false,true
"6b09e23b1b8e95a670127e57b8580d98","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 13:11:10.661,2023-02-12 13:19:05.037,97,98,false,false
"0592a3e4a455ba32227b24f88215cce6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 13:05:48.967,2023-02-12 13:19:24.798,,17,true,true
"6fae9073359b122756c49851f24798d5","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 13:03:52.269,2023-02-12 13:19:51.250,90,87,false,false
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 15:11:13.360,2023-02-12 15:27:10.933,81,76,false,false
"8434d49aa0baa7dad7a1df72defa440a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 15:24:35.361,2023-02-12 15:29:49.685,60,57,false,false
d7777da68b50ace0b909872d611db978,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 16:49:06.928,2023-02-12 16:55:54.983,97,98,true,false
"1c347a2ffbbdfb70197160e8e77c9a49","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 16:58:03.763,2023-02-12 16:59:22.979,29,31,true,false
"0819698514bc1e0ddaaad0522259d4dd","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 16:53:07.517,2023-02-12 17:06:08.684,98,99,false,false
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 17:49:08.094,2023-02-12 18:45:22.456,79,33,false,false
"60af77191a7c0571643488e52189428f","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 20:14:38.972,2023-02-12 20:40:22.801,62,52,false,false
ad5a12e5c0e12dea3c435931a78fa540,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 22:12:01.009,2023-02-12 22:23:44.600,21,17,true,false
"1d293c750cc5165af5c7266195b1dac0","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 22:06:02.844,2023-02-12 22:26:54.572,95,83,false,false
"1ad57f261423114ec397fc6bcf156335","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 04:06:41.363,2023-02-12 04:39:59.027,22,6,false,false
"8bf2cf4a2196a436618aa24ac35af4b8","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 07:53:23.356,2023-02-12 07:59:41.618,,8,false,true
"8bf2cf4a2196a436618aa24ac35af4b8","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 08:01:56.068,2023-02-12 08:03:27.205,,8,true,true
"1c347a2ffbbdfb70197160e8e77c9a49","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 09:34:16.281,2023-02-12 09:38:00.925,43,42,false,false
"867d31a17ce4fbc72e3e3f224f717e79","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 09:26:51.985,2023-02-12 09:38:38.190,89,78,false,false
f94f58e24061c6c82ec4f0787951c798,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 09:28:13.765,2023-02-12 09:40:11.626,77,73,false,false
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 09:28:50.466,2023-02-12 09:48:55.122,67,59,false,false
"0592a3e4a455ba32227b24f88215cce6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 11:29:56.347,2023-02-12 11:42:16.144,23,17,false,false
ad5a12e5c0e12dea3c435931a78fa540,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 11:24:34.274,2023-02-12 11:47:38.927,33,27,false,false
"3dcaa2ca32c9a3b8cdc566b259f754f0","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 10:15:13.061,2023-02-12 11:49:08.988,89,71,true,false
"1e3398251d2ef4394fdfd399bff97c56","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 13:24:18.153,2023-02-12 13:39:56.499,63,58,false,false
"0819698514bc1e0ddaaad0522259d4dd","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 13:38:00.364,2023-02-12 13:40:22.241,,16,false,true
b25e0405b92f09d629d57b36cc03af8e,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 15:38:26.172,2023-02-12 15:49:46.722,34,30,false,false
"60af77191a7c0571643488e52189428f","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 15:17:31.651,2023-02-12 15:51:21.469,93,80,false,false
ca1c90897ce1f12c092fe96acfc8832c,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 17:03:44.269,2023-02-12 17:24:29.206,100,78,false,false
"0819698514bc1e0ddaaad0522259d4dd","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 17:13:37.461,2023-02-12 17:30:18.095,99,92,false,false
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 17:19:09.864,2023-02-12 17:35:26.590,76,69,false,false
"61bedc330d875425f1eb7937a694cc21","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-12 19:19:22.216,2023-02-12 19:26:16.114,29,27,true,false
"60af77191a7c0571643488e52189428f","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 02:54:26.363,2023-02-19 03:02:53.871,36,32,false,false
"0592a3e4a455ba32227b24f88215cce6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 02:41:48.991,2023-02-19 03:06:50.383,99,82,true,false
"9cf9888f491b2ee122be311428f3ae4a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 08:58:28.186,2023-02-19 09:15:23.636,29,23,true,false
"0819698514bc1e0ddaaad0522259d4dd","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 11:54:06.406,2023-02-19 12:52:45.555,99,84,false,false
"981fb8da358abde5fc063be80e011720","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 12:33:37.764,2023-02-19 12:54:55.357,,100,false,true
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 12:37:56.965,2023-02-19 12:56:17.626,79,74,false,false
"59de72ba2a06fd60b5b7a1cf8827198a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 18:04:57.368,2023-02-19 18:38:21.838,82,64,false,false
"5435abe93f9567f656340f9639ebe1df","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 18:29:50.272,2023-02-19 18:43:04.681,96,89,false,false
ad5a12e5c0e12dea3c435931a78fa540,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 18:30:08.076,2023-02-19 18:51:06.573,40,27,false,false
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 20:48:54.377,2023-02-19 21:03:10.083,62,55,false,false
d85d782906d7062168d02c28cdaca753,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-19 22:26:34.363,2023-02-19 22:40:27.449,68,62,false,false
"308330becfa60294f45d93d1d359cc15","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 04:45:19.880,2023-02-27 04:54:10.023,71,62,false,false
"6a40f9c6a146ffdfa0a820cde2662af8","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 06:01:17.369,2023-02-27 06:15:18.920,31,22,true,false
"8bf2cf4a2196a436618aa24ac35af4b8","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 06:03:22.274,2023-02-27 06:24:06.970,47,24,false,false
"1a74a25866a91c2036c39351e7dc8c2d","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:44:19.867,2023-02-27 07:46:23.725,,5,true,true
"8ec9ae2615eaee29cad7d6faaf8eeb51","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:38:30.284,2023-02-27 07:48:53.836,66,61,false,false
fe24aa75d8c4cfa99df9e08546308ed6,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:46:38.768,2023-02-27 07:49:07.437,,15,true,true
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:35:12.173,2023-02-27 07:49:12.701,,98,false,true
af77c8463ac27b3776ae4528d58704dc,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:06:50.269,2023-02-27 07:50:09.416,,17,true,true
af77c8463ac27b3776ae4528d58704dc,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:06:50.269,2023-02-27 07:50:09.416,,17,true,true
"80ccf8ddbd6c8eb8a6dd943f7837fb80","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:22:25.578,2023-02-27 07:52:42.734,,7,false,true
"2db363ebf1e6be2201eb12230dc83b41","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 10:34:34.063,2023-02-27 10:41:05.431,20,19,false,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 10:24:44.463,2023-02-27 10:42:21.298,98,87,false,false
"83d029b4fee4280c9ba965b2a21edfd9","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 10:32:39.980,2023-02-27 10:45:46.770,66,58,false,false
"99a39a0fcec88de0c6c067adb64a3bb6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 10:17:00.462,2023-02-27 10:50:38.191,66,46,false,false
"8434d49aa0baa7dad7a1df72defa440a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 12:57:25.067,2023-02-27 13:03:22.210,85,82,false,false
"3edacefb15e7dbd9c470616287fb15ed","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 11:45:31.175,2023-02-27 13:07:24.688,85,47,false,false
"0592a3e4a455ba32227b24f88215cce6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 12:54:23.874,2023-02-27 13:10:13.680,91,81,false,false
"8434d49aa0baa7dad7a1df72defa440a","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 14:34:35.577,2023-02-27 14:59:21.191,82,71,false,false
"6a40f9c6a146ffdfa0a820cde2662af8","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:44:11.993,2023-02-27 17:01:24.379,87,78,false,false
"2db363ebf1e6be2201eb12230dc83b41","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:55:03.927,2023-02-27 17:05:07.476,96,99,false,false
"42ac25c2d95a476f0186fa454c3def84","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:53:48.560,2023-02-27 17:05:13.674,45,37,false,false
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:41:47.066,2023-02-27 17:06:06.510,86,72,false,false
"1e3398251d2ef4394fdfd399bff97c56","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:51:40.385,2023-02-27 17:08:55.444,38,31,false,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:51:35.059,2023-02-27 17:09:27.227,62,53,false,false
b0021abffae86782e17f773e74fbe4a3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 17:37:12.769,2023-02-27 19:04:46.258,99,81,true,false
"1a74a25866a91c2036c39351e7dc8c2d","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:12:24.972,2023-02-27 19:07:52.682,79,36,false,false
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 18:56:55.489,2023-02-27 19:09:15.337,47,39,false,false
"0819698514bc1e0ddaaad0522259d4dd","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 19:04:34.652,2023-02-27 19:10:23.305,63,57,false,false
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 19:04:10.466,2023-02-27 19:11:38.402,33,29,true,false
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 21:02:10.957,2023-02-27 21:18:49.209,88,80,true,false
"0c5d1b8f3dbe2f559fd3b70a6a31a0ce","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 21:05:31.674,2023-02-27 21:21:38.727,95,86,false,false
b0021abffae86782e17f773e74fbe4a3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 21:12:13.164,2023-02-27 21:24:42.671,73,70,true,false
b0021abffae86782e17f773e74fbe4a3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 03:42:26.365,2023-02-27 03:59:18.717,67,44,false,false
"1c347a2ffbbdfb70197160e8e77c9a49","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 05:32:21.312,2023-02-27 05:50:01.364,56,39,false,false
"99a39a0fcec88de0c6c067adb64a3bb6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 07:54:16.360,2023-02-27 08:11:24.938,76,70,false,false
"3dcaa2ca32c9a3b8cdc566b259f754f0","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 08:12:07.176,2023-02-27 08:14:30.385,,7,true,true
"12700f3e43ce275c51956087a0f60e7e","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 09:22:13.182,2023-02-27 09:56:35.440,,73,false,true
e60b281a0143cacff6cb7abf453d8dc3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 09:50:46.463,2023-02-27 10:03:01.002,,98,true,true
"3edacefb15e7dbd9c470616287fb15ed","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 09:54:47.887,2023-02-27 10:03:48.602,,85,false,true
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 09:48:47.466,2023-02-27 10:05:18.813,69,64,false,false
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 09:58:54.878,2023-02-27 10:08:15.461,,9,true,true
"3dcaa2ca32c9a3b8cdc566b259f754f0","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 11:20:55.594,2023-02-27 11:27:28.318,95,93,false,false
"545e5c24d652895cb04d701b199ae6cf","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 11:16:30.875,2023-02-27 11:33:24.233,18,8,false,false
c6d81f7811636647277b602e831ec5c3,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 11:33:02.674,2023-02-27 11:34:05.775,,100,true,true
af77c8463ac27b3776ae4528d58704dc,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 11:30:16.584,2023-02-27 11:38:12.673,95,98,false,false
"1a74a25866a91c2036c39351e7dc8c2d","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 13:24:16.050,2023-02-27 13:25:56.623,,100,false,true
"867d31a17ce4fbc72e3e3f224f717e79","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 13:21:46.876,2023-02-27 13:32:47.442,95,90,false,false
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 15:09:34.264,2023-02-27 15:18:30.488,60,57,false,false
"0819698514bc1e0ddaaad0522259d4dd","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 16:57:04.979,2023-02-27 17:17:19.425,85,75,false,false
"545e5c24d652895cb04d701b199ae6cf","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 14:22:46.173,2023-02-27 17:18:56.555,97,53,true,false
"99a39a0fcec88de0c6c067adb64a3bb6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 18:50:29.561,2023-02-27 19:12:40.629,46,33,false,false
fe24aa75d8c4cfa99df9e08546308ed6,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 18:49:20.280,2023-02-27 19:14:11.803,70,61,false,false
"867d31a17ce4fbc72e3e3f224f717e79","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 17:28:36.568,2023-02-27 19:24:38.423,88,58,false,false
"0c5d1b8f3dbe2f559fd3b70a6a31a0ce","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-27 19:14:56.476,2023-02-27 19:26:09.103,98,96,false,false
c71ef46b95f70c617b399ac51b6e846f,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-23 02:46:57.517,2023-02-23 02:56:25.827,100,100,true,false
"867d31a17ce4fbc72e3e3f224f717e79","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-23 03:59:46.208,2023-02-23 04:16:19.477,,16,true,true
"99a39a0fcec88de0c6c067adb64a3bb6","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-23 08:03:06.516,2023-02-23 08:04:54.054,,26,true,true
"1ad57f261423114ec397fc6bcf156335","7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-23 06:41:32.386,2023-02-23 08:08:44.692,,79,false,true
ddf0231bd86205eefbb6fde99b1ab756,"7d3278bd8d29df4dbb5dae11ed4e69bd",2023-02-23 08:15:08.470,2023-02-23 08:17:13.680,,100,false,true
